id,annee,sexe,age,tranche_age,annee_naissance,categorie_socioprofessionnelle,region,niveau_etudes,origine,salaire_annuel_brut
3927,2022,Homme,57,55-65,1965,Ouvriers,Normandie,Bac+3 (Licence),Amérique et Océanie,40333
3928,2022,Homme,48,45-54,1974,Ouvriers,Corse,Sans diplôme,Afrique Subsaharienne,34422
3929,2022,Femme,42,35-44,1980,Retraités,Hauts-de-France,Bac+8 et plus (Doctorat),DOM-TOM,31090
3930,2022,Homme,57,55-65,1965,Cadres et professions intellectuelles supérieures,Corse,Baccalauréat,Amérique et Océanie,46122
3931,2022,Homme,31,25-34,1991,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,Sans diplôme,Asie,43469
3932,2022,Femme,78,65+,1944,Agriculteurs exploitants,Centre-Val de Loire,Brevet des collèges,Afrique Subsaharienne,30815
3933,2022,Homme,21,18-24,2001,"Artisans, commerçants, chefs d'entreprise",Occitanie,Bac+3 (Licence),Europe,35305
3934,2022,Homme,50,45-54,1972,Cadres et professions intellectuelles supérieures,Centre-Val de Loire,Brevet des collèges,Afrique Subsaharienne,33853
3935,2022,Homme,81,65+,1941,"Artisans, commerçants, chefs d'entreprise",Bretagne,"Bac+2 (DUT, BTS)",Europe,33141
3936,2022,Homme,81,65+,1941,Sans activité professionnelle,Île-de-France,"Bac+2 (DUT, BTS)",Amérique et Océanie,32387
3937,2022,Homme,67,65+,1955,Sans activité professionnelle,Occitanie,Bac+5 (Master),France métropolitaine,36656
3938,2022,Homme,21,18-24,2001,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,CAP ou BEP,Asie,34321
3939,2022,Femme,51,45-54,1971,Ouvriers,Pays de la Loire,Brevet des collèges,Asie,29559
3940,2022,Homme,45,45-54,1977,Agriculteurs exploitants,Corse,Bac+5 (Master),Afrique Subsaharienne,45228
3941,2022,Femme,72,65+,1950,Employés,Bretagne,Brevet des collèges,DOM-TOM,29863
3942,2022,Femme,77,65+,1945,Cadres et professions intellectuelles supérieures,Bretagne,Baccalauréat,Europe,36859
3943,2022,Homme,20,18-24,2002,Ouvriers,Bretagne,Sans diplôme,France métropolitaine,37898
3944,2022,Femme,78,65+,1944,Employés,Bretagne,"Bac+2 (DUT, BTS)",Europe,35311
3945,2022,Homme,68,65+,1954,Sans activité professionnelle,Bretagne,Bac+8 et plus (Doctorat),Europe,44107
3946,2022,Homme,57,55-65,1965,Sans activité professionnelle,Auvergne-Rhône-Alpes,Sans diplôme,Europe,44865
3947,2022,Homme,60,55-65,1962,Professions intermédiaires,Grand Est,Brevet des collèges,Afrique Subsaharienne,34704
3948,2022,Homme,72,65+,1950,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,"Bac+2 (DUT, BTS)",Afrique du Nord,40239
3949,2022,Homme,38,35-44,1984,Sans activité professionnelle,Grand Est,"Bac+2 (DUT, BTS)",France métropolitaine,33577
3950,2022,Femme,78,65+,1944,Sans activité professionnelle,Grand Est,Bac+5 (Master),France métropolitaine,27465
3951,2022,Femme,79,65+,1943,Retraités,Provence-Alpes-Côte d'Azur,Baccalauréat,Europe,37233
3952,2022,Homme,36,35-44,1986,Cadres et professions intellectuelles supérieures,Grand Est,Bac+3 (Licence),Europe,46374
3953,2022,Femme,34,25-34,1988,"Artisans, commerçants, chefs d'entreprise",Normandie,"Bac+2 (DUT, BTS)",France métropolitaine,29326
3954,2022,Femme,59,55-65,1963,Employés,Centre-Val de Loire,CAP ou BEP,Afrique Subsaharienne,31402
3955,2022,Homme,72,65+,1950,Ouvriers,DOM-TOM,Baccalauréat,Amérique et Océanie,46619
3956,2022,Homme,77,65+,1945,Employés,Île-de-France,Bac+5 (Master),Asie,45503
3957,2022,Femme,44,35-44,1978,Sans activité professionnelle,Bretagne,Bac+5 (Master),DOM-TOM,29218
3958,2022,Femme,70,65+,1952,Ouvriers,Centre-Val de Loire,CAP ou BEP,Amérique et Océanie,36020
3959,2022,Homme,72,65+,1950,Employés,Occitanie,Bac+5 (Master),Europe,35199
3960,2022,Femme,68,65+,1954,Cadres et professions intellectuelles supérieures,Normandie,Bac+8 et plus (Doctorat),Afrique Subsaharienne,26446
3961,2022,Homme,25,25-34,1997,Ouvriers,Pays de la Loire,Brevet des collèges,Afrique du Nord,42364
3962,2022,Homme,59,55-65,1963,Professions intermédiaires,Centre-Val de Loire,CAP ou BEP,Europe,41051
3963,2022,Femme,56,55-65,1966,"Artisans, commerçants, chefs d'entreprise",Bretagne,Baccalauréat,Afrique Subsaharienne,27373
3964,2022,Homme,51,45-54,1971,Retraités,Pays de la Loire,Bac+8 et plus (Doctorat),Afrique du Nord,34388
3965,2022,Homme,45,45-54,1977,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Bac+3 (Licence),Amérique et Océanie,40735
3966,2022,Homme,83,65+,1939,"Artisans, commerçants, chefs d'entreprise",Nouvelle-Aquitaine,Brevet des collèges,DOM-TOM,46635
3967,2022,Homme,46,45-54,1976,"Artisans, commerçants, chefs d'entreprise",Bretagne,Brevet des collèges,DOM-TOM,39616
3968,2022,Femme,66,65+,1956,Employés,Île-de-France,Bac+3 (Licence),Asie,37316
3969,2022,Femme,74,65+,1948,Cadres et professions intellectuelles supérieures,Corse,Bac+8 et plus (Doctorat),Amérique et Océanie,31522
3970,2022,Homme,74,65+,1948,Cadres et professions intellectuelles supérieures,Grand Est,Sans diplôme,Amérique et Océanie,33886
3971,2022,Femme,58,55-65,1964,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Bac+3 (Licence),Afrique du Nord,28764
3972,2022,Femme,29,25-34,1993,Ouvriers,Île-de-France,Brevet des collèges,Afrique du Nord,26062
3973,2022,Homme,47,45-54,1975,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Bac+8 et plus (Doctorat),France métropolitaine,41433
3974,2022,Femme,49,45-54,1973,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Bac+5 (Master),Asie,36888
3975,2022,Femme,33,25-34,1989,Cadres et professions intellectuelles supérieures,Normandie,Bac+3 (Licence),Asie,38112
3976,2022,Homme,76,65+,1946,Professions intermédiaires,Normandie,Brevet des collèges,Afrique Subsaharienne,32497
3977,2022,Femme,80,65+,1942,Employés,Hauts-de-France,Baccalauréat,Amérique et Océanie,36718
3978,2022,Homme,39,35-44,1983,Retraités,DOM-TOM,Bac+8 et plus (Doctorat),France métropolitaine,43240
3979,2022,Femme,49,45-54,1973,"Artisans, commerçants, chefs d'entreprise",Hauts-de-France,Sans diplôme,France métropolitaine,27113
3980,2022,Femme,41,35-44,1981,Ouvriers,Normandie,Bac+8 et plus (Doctorat),DOM-TOM,38087
3981,2022,Homme,81,65+,1941,"Artisans, commerçants, chefs d'entreprise",Grand Est,CAP ou BEP,Europe,44581
3982,2022,Femme,71,65+,1951,Cadres et professions intellectuelles supérieures,Bretagne,Baccalauréat,Amérique et Océanie,30009
3983,2022,Femme,71,65+,1951,Agriculteurs exploitants,DOM-TOM,Bac+3 (Licence),Asie,32316
3984,2022,Homme,42,35-44,1980,Agriculteurs exploitants,Bourgogne-Franche-Comté,Bac+8 et plus (Doctorat),Afrique Subsaharienne,33185
3985,2022,Homme,48,45-54,1974,Cadres et professions intellectuelles supérieures,Pays de la Loire,Sans diplôme,Asie,38831
3986,2022,Homme,30,25-34,1992,Ouvriers,Grand Est,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,35983
3987,2022,Femme,57,55-65,1965,Retraités,Bourgogne-Franche-Comté,Baccalauréat,Afrique Subsaharienne,31638
3988,2022,Femme,23,18-24,1999,Retraités,Provence-Alpes-Côte d'Azur,Sans diplôme,France métropolitaine,31505
3989,2022,Femme,29,25-34,1993,Sans activité professionnelle,Occitanie,Bac+3 (Licence),Amérique et Océanie,30051
3990,2022,Femme,44,35-44,1978,"Artisans, commerçants, chefs d'entreprise",Bretagne,CAP ou BEP,France métropolitaine,31519
3991,2022,Homme,78,65+,1944,Professions intermédiaires,DOM-TOM,Bac+8 et plus (Doctorat),DOM-TOM,46083
3992,2022,Femme,53,45-54,1969,Ouvriers,Hauts-de-France,Baccalauréat,Afrique Subsaharienne,37720
3993,2022,Femme,31,25-34,1991,Agriculteurs exploitants,DOM-TOM,Bac+3 (Licence),DOM-TOM,37603
3994,2022,Homme,44,35-44,1978,Employés,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",France métropolitaine,38193
3995,2022,Femme,82,65+,1940,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Afrique du Nord,31901
3996,2022,Homme,56,55-65,1966,Professions intermédiaires,Corse,Bac+3 (Licence),Amérique et Océanie,38917
3997,2022,Femme,79,65+,1943,Employés,Normandie,Bac+5 (Master),Afrique du Nord,27835
3998,2022,Femme,81,65+,1941,Employés,DOM-TOM,Sans diplôme,Afrique Subsaharienne,37936
3999,2022,Femme,48,45-54,1974,Retraités,Centre-Val de Loire,Sans diplôme,Amérique et Océanie,26835
4000,2022,Homme,61,55-65,1961,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Bac+3 (Licence),Afrique du Nord,31171
4001,2023,Homme,74,65+,1949,Cadres et professions intellectuelles supérieures,Occitanie,Sans diplôme,France métropolitaine,46360
4002,2023,Homme,73,65+,1950,Sans activité professionnelle,Hauts-de-France,Bac+5 (Master),France métropolitaine,43716
4003,2023,Homme,58,55-65,1965,Professions intermédiaires,Bourgogne-Franche-Comté,Bac+5 (Master),DOM-TOM,32439
4004,2023,Homme,75,65+,1948,Sans activité professionnelle,Pays de la Loire,Brevet des collèges,Afrique du Nord,47222
4005,2023,Femme,63,55-65,1960,Agriculteurs exploitants,DOM-TOM,Bac+3 (Licence),DOM-TOM,27686
4006,2023,Homme,76,65+,1947,Retraités,Corse,Brevet des collèges,Amérique et Océanie,41189
4007,2023,Homme,83,65+,1940,Agriculteurs exploitants,Centre-Val de Loire,"Bac+2 (DUT, BTS)",Afrique du Nord,45645
4008,2023,Femme,84,65+,1939,Ouvriers,Île-de-France,"Bac+2 (DUT, BTS)",Asie,34547
4009,2023,Homme,75,65+,1948,Agriculteurs exploitants,Grand Est,CAP ou BEP,Asie,38916
4010,2023,Femme,63,55-65,1960,Ouvriers,Corse,Sans diplôme,Europe,37482
4011,2023,Femme,69,65+,1954,Ouvriers,DOM-TOM,Bac+3 (Licence),Asie,39228
4012,2023,Homme,57,55-65,1966,Sans activité professionnelle,Nouvelle-Aquitaine,Baccalauréat,Amérique et Océanie,44984
4013,2023,Femme,51,45-54,1972,Ouvriers,Bretagne,Bac+5 (Master),Amérique et Océanie,29126
4014,2023,Homme,22,18-24,2001,Agriculteurs exploitants,Corse,"Bac+2 (DUT, BTS)",Europe,39620
4015,2023,Homme,22,18-24,2001,Ouvriers,Centre-Val de Loire,Baccalauréat,Afrique du Nord,34194
4016,2023,Femme,35,35-44,1988,Ouvriers,Occitanie,Bac+8 et plus (Doctorat),Europe,27495
4017,2023,Femme,25,25-34,1998,Sans activité professionnelle,Occitanie,Bac+5 (Master),Afrique Subsaharienne,38643
4018,2023,Homme,29,25-34,1994,Ouvriers,Bretagne,Sans diplôme,Asie,40553
4019,2023,Homme,83,65+,1940,Retraités,Provence-Alpes-Côte d'Azur,Baccalauréat,Europe,34842
4020,2023,Femme,43,35-44,1980,Agriculteurs exploitants,Bretagne,Bac+8 et plus (Doctorat),Afrique Subsaharienne,33845
4021,2023,Homme,34,25-34,1989,Cadres et professions intellectuelles supérieures,Nouvelle-Aquitaine,Bac+8 et plus (Doctorat),France métropolitaine,36420
4022,2023,Femme,72,65+,1951,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Bac+8 et plus (Doctorat),DOM-TOM,28458
4023,2023,Femme,52,45-54,1971,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,CAP ou BEP,Europe,33899
4024,2023,Femme,20,18-24,2003,"Artisans, commerçants, chefs d'entreprise",Nouvelle-Aquitaine,Bac+3 (Licence),Europe,27391
4025,2023,Femme,76,65+,1947,Agriculteurs exploitants,Bourgogne-Franche-Comté,CAP ou BEP,France métropolitaine,31704
4026,2023,Femme,57,55-65,1966,Ouvriers,DOM-TOM,Baccalauréat,Afrique Subsaharienne,31018
4027,2023,Femme,45,45-54,1978,Sans activité professionnelle,Provence-Alpes-Côte d'Azur,Brevet des collèges,Europe,38970
4028,2023,Femme,24,18-24,1999,Cadres et professions intellectuelles supérieures,Pays de la Loire,CAP ou BEP,Asie,36096
4029,2023,Homme,72,65+,1951,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Bac+5 (Master),Afrique Subsaharienne,32017
4030,2023,Femme,72,65+,1951,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Baccalauréat,France métropolitaine,34314
4031,2023,Femme,53,45-54,1970,Ouvriers,Centre-Val de Loire,Sans diplôme,Amérique et Océanie,28938
4032,2023,Homme,29,25-34,1994,Employés,Grand Est,Bac+5 (Master),Europe,39361
4033,2023,Femme,42,35-44,1981,Employés,Île-de-France,Baccalauréat,Europe,38205
4034,2023,Homme,55,55-65,1968,"Artisans, commerçants, chefs d'entreprise",Corse,Sans diplôme,Amérique et Océanie,32450
4035,2023,Femme,19,18-24,2004,"Artisans, commerçants, chefs d'entreprise",Grand Est,Bac+3 (Licence),Europe,39114
4036,2023,Homme,20,18-24,2003,Employés,Bretagne,CAP ou BEP,Europe,46883
4037,2023,Femme,65,65+,1958,Agriculteurs exploitants,Bourgogne-Franche-Comté,Brevet des collèges,DOM-TOM,32343
4038,2023,Femme,47,45-54,1976,Agriculteurs exploitants,Occitanie,Bac+5 (Master),Afrique Subsaharienne,30863
4039,2023,Femme,46,45-54,1977,Employés,Normandie,CAP ou BEP,DOM-TOM,28779
4040,2023,Homme,59,55-65,1964,Sans activité professionnelle,DOM-TOM,Sans diplôme,Europe,32774
4041,2023,Femme,67,65+,1956,Ouvriers,Occitanie,"Bac+2 (DUT, BTS)",Afrique du Nord,39513
4042,2023,Homme,55,55-65,1968,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Bac+8 et plus (Doctorat),DOM-TOM,42380
4043,2023,Femme,77,65+,1946,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,CAP ou BEP,Afrique du Nord,29187
4044,2023,Femme,68,65+,1955,Ouvriers,Hauts-de-France,Bac+5 (Master),Amérique et Océanie,37428
4045,2023,Femme,29,25-34,1994,Professions intermédiaires,Centre-Val de Loire,Brevet des collèges,Amérique et Océanie,38698
4046,2023,Homme,29,25-34,1994,Professions intermédiaires,Grand Est,CAP ou BEP,Europe,37632
4047,2023,Femme,25,25-34,1998,Professions intermédiaires,Île-de-France,Bac+3 (Licence),Afrique du Nord,33518
4048,2023,Femme,66,65+,1957,Ouvriers,Bourgogne-Franche-Comté,Baccalauréat,Europe,37565
4049,2023,Femme,80,65+,1943,Sans activité professionnelle,Corse,"Bac+2 (DUT, BTS)",Amérique et Océanie,39100
4050,2023,Homme,20,18-24,2003,Professions intermédiaires,Hauts-de-France,Brevet des collèges,DOM-TOM,40571
4051,2023,Homme,34,25-34,1989,Professions intermédiaires,Corse,Baccalauréat,Amérique et Océanie,35472
4052,2023,Femme,50,45-54,1973,Agriculteurs exploitants,Corse,Bac+5 (Master),Europe,36764
4053,2023,Femme,83,65+,1940,Employés,Centre-Val de Loire,Brevet des collèges,Afrique du Nord,31872
4054,2023,Femme,33,25-34,1990,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Brevet des collèges,Amérique et Océanie,31739
4055,2023,Homme,30,25-34,1993,Cadres et professions intellectuelles supérieures,Normandie,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,34618
4056,2023,Homme,25,25-34,1998,Cadres et professions intellectuelles supérieures,Île-de-France,Bac+3 (Licence),DOM-TOM,42671
4057,2023,Homme,80,65+,1943,Retraités,Pays de la Loire,Bac+3 (Licence),DOM-TOM,42908
4058,2023,Homme,79,65+,1944,Retraités,Normandie,Bac+8 et plus (Doctorat),Amérique et Océanie,44978
4059,2023,Femme,79,65+,1944,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Brevet des collèges,Afrique du Nord,27608
4060,2023,Homme,82,65+,1941,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Bac+3 (Licence),DOM-TOM,37601
4061,2023,Homme,45,45-54,1978,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Baccalauréat,Asie,39552
4062,2023,Femme,53,45-54,1970,Ouvriers,Hauts-de-France,Bac+3 (Licence),Asie,34839
4063,2023,Homme,18,18-24,2005,Ouvriers,Corse,Bac+3 (Licence),France métropolitaine,34650
4064,2023,Femme,34,25-34,1989,Retraités,Normandie,"Bac+2 (DUT, BTS)",Afrique du Nord,38326
4065,2023,Femme,25,25-34,1998,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,CAP ou BEP,Amérique et Océanie,27385
4066,2023,Homme,22,18-24,2001,Sans activité professionnelle,Grand Est,Sans diplôme,Asie,45820
4067,2023,Homme,21,18-24,2002,Cadres et professions intellectuelles supérieures,Île-de-France,"Bac+2 (DUT, BTS)",Amérique et Océanie,34048
4068,2023,Homme,47,45-54,1976,Professions intermédiaires,Pays de la Loire,"Bac+2 (DUT, BTS)",France métropolitaine,43552
4069,2023,Homme,51,45-54,1972,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Bac+5 (Master),France métropolitaine,39345
4070,2023,Femme,25,25-34,1998,Employés,Hauts-de-France,Brevet des collèges,Afrique du Nord,34503
4071,2023,Femme,19,18-24,2004,Retraités,Nouvelle-Aquitaine,Bac+5 (Master),Asie,28253
4072,2023,Homme,83,65+,1940,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,"Bac+2 (DUT, BTS)",Europe,32566
4073,2023,Femme,43,35-44,1980,Sans activité professionnelle,Provence-Alpes-Côte d'Azur,Bac+5 (Master),Europe,36211
4074,2023,Homme,37,35-44,1986,Cadres et professions intellectuelles supérieures,Île-de-France,Bac+5 (Master),Asie,42460
4075,2023,Femme,30,25-34,1993,Retraités,Normandie,Bac+8 et plus (Doctorat),Afrique Subsaharienne,29341
4076,2023,Homme,41,35-44,1982,Sans activité professionnelle,Île-de-France,Brevet des collèges,DOM-TOM,32431
4077,2023,Femme,23,18-24,2000,Cadres et professions intellectuelles supérieures,Hauts-de-France,Bac+3 (Licence),Europe,27391
4078,2023,Homme,56,55-65,1967,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Bac+8 et plus (Doctorat),Europe,47326
4079,2023,Femme,47,45-54,1976,Ouvriers,Hauts-de-France,Bac+8 et plus (Doctorat),Afrique Subsaharienne,27425
4080,2023,Homme,81,65+,1942,Employés,Provence-Alpes-Côte d'Azur,Bac+8 et plus (Doctorat),Afrique Subsaharienne,46737
4081,2023,Homme,49,45-54,1974,Agriculteurs exploitants,Occitanie,Bac+5 (Master),Afrique Subsaharienne,39065
4082,2023,Homme,18,18-24,2005,Professions intermédiaires,Bretagne,Brevet des collèges,France métropolitaine,46181
4083,2023,Femme,48,45-54,1975,Ouvriers,Bourgogne-Franche-Comté,Bac+5 (Master),Europe,33380
4084,2023,Femme,52,45-54,1971,Sans activité professionnelle,Île-de-France,CAP ou BEP,Europe,29857
4085,2023,Homme,82,65+,1941,Professions intermédiaires,Corse,Bac+3 (Licence),Asie,40735
4086,2023,Femme,68,65+,1955,Employés,Corse,Bac+5 (Master),Afrique du Nord,38819
4087,2023,Homme,44,35-44,1979,Sans activité professionnelle,Pays de la Loire,Bac+3 (Licence),Europe,38355
4088,2023,Homme,51,45-54,1972,Retraités,Grand Est,Bac+5 (Master),Amérique et Océanie,37572
4089,2023,Homme,82,65+,1941,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Bac+3 (Licence),Europe,41524
4090,2023,Femme,48,45-54,1975,Employés,Auvergne-Rhône-Alpes,Baccalauréat,Asie,38955
4091,2023,Femme,28,25-34,1995,Agriculteurs exploitants,DOM-TOM,Sans diplôme,Europe,27024
4092,2023,Femme,55,55-65,1968,Ouvriers,Normandie,Bac+3 (Licence),DOM-TOM,33618
4093,2023,Femme,81,65+,1942,Agriculteurs exploitants,Bretagne,Baccalauréat,Afrique du Nord,38310
4094,2023,Homme,33,25-34,1990,Ouvriers,Île-de-France,Baccalauréat,Europe,47008
4095,2023,Homme,39,35-44,1984,"Artisans, commerçants, chefs d'entreprise",Île-de-France,Baccalauréat,Europe,38904
4096,2023,Femme,73,65+,1950,Employés,Centre-Val de Loire,"Bac+2 (DUT, BTS)",France métropolitaine,29183
4097,2023,Homme,50,45-54,1973,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Brevet des collèges,DOM-TOM,38362
4098,2023,Homme,33,25-34,1990,"Artisans, commerçants, chefs d'entreprise",Bretagne,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,37444
4099,2023,Femme,32,25-34,1991,Employés,Bourgogne-Franche-Comté,Baccalauréat,Afrique Subsaharienne,38816
4100,2023,Femme,37,35-44,1986,Professions intermédiaires,Normandie,Bac+8 et plus (Doctorat),Asie,34103
4101,2023,Femme,58,55-65,1965,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,Baccalauréat,Amérique et Océanie,37208
4102,2023,Femme,56,55-65,1967,Professions intermédiaires,Bourgogne-Franche-Comté,Brevet des collèges,Europe,27888
4103,2023,Homme,27,25-34,1996,Employés,Bourgogne-Franche-Comté,Brevet des collèges,Afrique Subsaharienne,43975
4104,2023,Femme,73,65+,1950,Agriculteurs exploitants,Hauts-de-France,Brevet des collèges,Asie,33095
4105,2023,Homme,29,25-34,1994,Employés,Provence-Alpes-Côte d'Azur,Bac+3 (Licence),Amérique et Océanie,43159
4106,2023,Femme,84,65+,1939,Sans activité professionnelle,Occitanie,Bac+8 et plus (Doctorat),France métropolitaine,29177
4107,2023,Femme,57,55-65,1966,"Artisans, commerçants, chefs d'entreprise",Corse,CAP ou BEP,Europe,29993
4108,2023,Homme,30,25-34,1993,Agriculteurs exploitants,Normandie,Bac+8 et plus (Doctorat),Afrique Subsaharienne,47494
4109,2023,Femme,50,45-54,1973,Agriculteurs exploitants,Grand Est,Bac+3 (Licence),Afrique du Nord,39217
4110,2023,Femme,41,35-44,1982,Cadres et professions intellectuelles supérieures,Île-de-France,Sans diplôme,Asie,37210
4111,2023,Homme,29,25-34,1994,Cadres et professions intellectuelles supérieures,Pays de la Loire,Brevet des collèges,Asie,44242
4112,2023,Femme,30,25-34,1993,Professions intermédiaires,Occitanie,Bac+3 (Licence),DOM-TOM,35521
4113,2023,Homme,76,65+,1947,Ouvriers,Centre-Val de Loire,Bac+3 (Licence),Asie,38796
4114,2023,Homme,43,35-44,1980,Agriculteurs exploitants,Bourgogne-Franche-Comté,CAP ou BEP,Amérique et Océanie,38677
4115,2023,Homme,21,18-24,2002,Sans activité professionnelle,Normandie,CAP ou BEP,Afrique Subsaharienne,38468
4116,2023,Femme,74,65+,1949,Employés,Île-de-France,Bac+3 (Licence),Amérique et Océanie,28817
4117,2023,Femme,60,55-65,1963,"Artisans, commerçants, chefs d'entreprise",Corse,Brevet des collèges,Amérique et Océanie,38454
4118,2023,Femme,53,45-54,1970,Professions intermédiaires,Pays de la Loire,"Bac+2 (DUT, BTS)",Afrique du Nord,33507
4119,2023,Homme,54,45-54,1969,Ouvriers,Bretagne,CAP ou BEP,Amérique et Océanie,41892
4120,2023,Femme,75,65+,1948,Cadres et professions intellectuelles supérieures,Centre-Val de Loire,Bac+5 (Master),Europe,34306
4121,2023,Femme,77,65+,1946,Ouvriers,Occitanie,Bac+8 et plus (Doctorat),Afrique du Nord,33694
4122,2023,Homme,48,45-54,1975,Sans activité professionnelle,Grand Est,Bac+5 (Master),Europe,43969
4123,2023,Homme,24,18-24,1999,Agriculteurs exploitants,Nouvelle-Aquitaine,Bac+3 (Licence),Afrique du Nord,41831
4124,2023,Homme,63,55-65,1960,Sans activité professionnelle,Normandie,Bac+8 et plus (Doctorat),Europe,33642
4125,2023,Femme,61,55-65,1962,Employés,Provence-Alpes-Côte d'Azur,Sans diplôme,Afrique du Nord,32832
4126,2023,Homme,63,55-65,1960,"Artisans, commerçants, chefs d'entreprise",Corse,Sans diplôme,Afrique du Nord,46587
4127,2023,Homme,65,65+,1958,Ouvriers,Corse,Bac+5 (Master),DOM-TOM,39246
4128,2023,Homme,43,35-44,1980,Sans activité professionnelle,Nouvelle-Aquitaine,Bac+5 (Master),Afrique Subsaharienne,39904
4129,2023,Femme,65,65+,1958,Professions intermédiaires,Grand Est,Brevet des collèges,Afrique du Nord,31627
4130,2023,Homme,29,25-34,1994,Sans activité professionnelle,Occitanie,Baccalauréat,Amérique et Océanie,33411
4131,2023,Homme,47,45-54,1976,"Artisans, commerçants, chefs d'entreprise",Occitanie,CAP ou BEP,Europe,39515
4132,2023,Homme,74,65+,1949,Cadres et professions intellectuelles supérieures,Nouvelle-Aquitaine,Bac+8 et plus (Doctorat),France métropolitaine,46409
4133,2023,Homme,24,18-24,1999,Agriculteurs exploitants,Île-de-France,Sans diplôme,Afrique Subsaharienne,43548
4134,2023,Femme,74,65+,1949,"Artisans, commerçants, chefs d'entreprise",Hauts-de-France,CAP ou BEP,Afrique du Nord,27490
4135,2023,Femme,64,55-65,1959,Agriculteurs exploitants,Centre-Val de Loire,Baccalauréat,Europe,38070
4136,2023,Homme,50,45-54,1973,Employés,Bretagne,Bac+3 (Licence),Europe,47002
4137,2023,Femme,83,65+,1940,Employés,Occitanie,CAP ou BEP,Asie,33215
4138,2023,Homme,73,65+,1950,Professions intermédiaires,Occitanie,CAP ou BEP,Asie,46854
4139,2023,Homme,36,35-44,1987,Ouvriers,Bretagne,Brevet des collèges,Amérique et Océanie,34462
4140,2023,Femme,52,45-54,1971,Agriculteurs exploitants,Corse,Brevet des collèges,DOM-TOM,27209
4141,2023,Homme,55,55-65,1968,Employés,Occitanie,Brevet des collèges,Afrique du Nord,40006
4142,2023,Homme,30,25-34,1993,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Bac+8 et plus (Doctorat),Amérique et Océanie,43557
4143,2023,Homme,48,45-54,1975,Retraités,Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",DOM-TOM,43051
4144,2023,Femme,22,18-24,2001,Cadres et professions intellectuelles supérieures,DOM-TOM,Bac+3 (Licence),France métropolitaine,27064
4145,2023,Homme,81,65+,1942,Cadres et professions intellectuelles supérieures,Pays de la Loire,"Bac+2 (DUT, BTS)",Afrique du Nord,46678
4146,2023,Femme,24,18-24,1999,Cadres et professions intellectuelles supérieures,Corse,Bac+8 et plus (Doctorat),Afrique Subsaharienne,30120
4147,2023,Femme,52,45-54,1971,Cadres et professions intellectuelles supérieures,Centre-Val de Loire,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,28389
4148,2023,Homme,43,35-44,1980,Employés,Corse,"Bac+2 (DUT, BTS)",Afrique du Nord,34076
4149,2023,Homme,34,25-34,1989,Retraités,Grand Est,Sans diplôme,Afrique du Nord,44430
4150,2023,Homme,41,35-44,1982,Sans activité professionnelle,Provence-Alpes-Côte d'Azur,Baccalauréat,France métropolitaine,43612
4151,2023,Homme,46,45-54,1977,"Artisans, commerçants, chefs d'entreprise",Île-de-France,Bac+5 (Master),Europe,32691
4152,2023,Femme,78,65+,1945,Cadres et professions intellectuelles supérieures,Grand Est,Bac+3 (Licence),DOM-TOM,37821
4153,2023,Homme,66,65+,1957,Agriculteurs exploitants,Bretagne,Bac+3 (Licence),Europe,42206
4154,2023,Femme,25,25-34,1998,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Sans diplôme,Amérique et Océanie,34832
